"1Cor" "1Thes" "1Tim" "2Cor" "2Thes" "2Tim" "Col" "Eph" "Gal" "Hbr" "Lao" "Phlm" "Phlp" "Rom" "Tit"
"potestatem" 0.122212037885732 0 0 0.0232018561484919 0.132978723404255 0 0 0.0464684014869888 0 0.0217013888888889 0 0 0 0.0301750150875075 0
"quicumque" 0.0152765047357165 0 0.0628535512256442 0 0 0 0.0683060109289618 0 0.234521575984991 0 0 0 0.0640614990390775 0.0754375377187689 0
"sanctorum" 0.0305530094714329 0 0.0628535512256442 0 0 0 0.0683060109289618 0.139405204460967 0 0.0868055555555556 0 0.31055900621118 0 0.0301750150875075 0
"scripsi" 0.0458295142071494 0 0 0.0928074245939675 0 0 0 0.0464684014869888 0.0469043151969981 0.0217013888888889 0 0.62111801242236 0 0.0301750150875075 0
"similiter" 0.0611060189428659 0 0.251414204902577 0 0 0 0 0 0 0.0434027777777778 0 0 0 0.0301750150875075 0.301659125188537
"veritatem" 0 0 0.125707102451288 0.0464037122969838 0 0.085397096498719 0 0.0929368029739777 0.0469043151969981 0 0 0 0.0640614990390775 0.0754375377187689 0
"vestri" 0.0305530094714329 0.0711743772241993 0 0.0464037122969838 0 0 0 0.139405204460967 0 0.0434027777777778 0 0 0.0640614990390775 0.0452625226312613 0
"vitae" 0 0 0.0628535512256442 0.0232018561484919 0 0.085397096498719 0 0.0464684014869888 0 0.0434027777777778 0.408163265306122 0 0.128122998078155 0.0452625226312613 0.301659125188537
"vitam" 0 0 0.251414204902577 0.0232018561484919 0 0.085397096498719 0 0 0.0469043151969981 0.0217013888888889 0.408163265306122 0 0.0640614990390775 0.0603500301750151 0
"abraham" 0 0 0 0 0 0 0 0 0.140712945590994 0.130208333333333 0 0 0 0.0603500301750151 0
"abundantius" 0.0152765047357165 0.213523131672598 0 0.116009280742459 0 0 0 0 0.0469043151969981 0.0434027777777778 0 0 0.0640614990390775 0 0
"ac" 0.0152765047357165 0.142348754448399 0.0628535512256442 0 0 0.085397096498719 0 0 0 0.130208333333333 0 0 0.0640614990390775 0.0150875075437538 0
"alia" 0.137488542621448 0 0 0.0232018561484919 0 0 0 0 0 0.0434027777777778 0 0 0 0.0150875075437538 0
"caelis" 0 0.0711743772241993 0 0.0232018561484919 0 0 0.204918032786885 0.139405204460967 0 0.0868055555555556 0 0 0.0640614990390775 0 0
"conscientiam" 0.0763825236785823 0 0.125707102451288 0.0232018561484919 0 0 0 0 0 0.0868055555555556 0 0 0 0.0150875075437538 0
"dies" 0.0152765047357165 0.142348754448399 0 0.0232018561484919 0.132978723404255 0 0 0.0464684014869888 0.0469043151969981 0.108506944444444 0 0 0 0.0150875075437538 0
"dixit" 0.0152765047357165 0 0 0.0464037122969838 0 0 0 0 0 0.1953125 0 0 0 0 0.150829562594268
"facta" 0.0152765047357165 0 0.0628535512256442 0.0928074245939675 0 0.085397096498719 0.0683060109289618 0.0464684014869888 0.0469043151969981 0 0 0 0 0.0452625226312613 0
"fecit" 0.0305530094714329 0 0 0.0696055684454756 0 0 0.0683060109289618 0.139405204460967 0 0.0651041666666667 0 0 0 0 0.150829562594268
"fieri" 0.0611060189428659 0 0.251414204902577 0 0.132978723404255 0 0 0.0464684014869888 0.0469043151969981 0 0 0 0 0.0301750150875075 0
"filium" 0 0.0711743772241993 0 0 0 0 0 0 0.140712945590994 0.173611111111111 0 0 0 0.0150875075437538 0
"gaudio" 0 0.142348754448399 0 0.0464037122969838 0 0.085397096498719 0.0683060109289618 0 0 0.0651041666666667 0 0 0.128122998078155 0.0301750150875075 0
"gratiae" 0 0 0 0.0232018561484919 0 0 0 0.232342007434944 0 0.0651041666666667 0 0 0 0.0603500301750151 0
"homines" 0.0152765047357165 0 0.125707102451288 0 0 0.256191289496157 0 0 0 0.0651041666666667 0 0 0 0.0452625226312613 0.150829562594268
"hunc" 0.0611060189428659 0 0.125707102451288 0 0.132978723404255 0 0 0 0 0.0434027777777778 0 0 0.0640614990390775 0.0452625226312613 0
"illa" 0.0152765047357165 0.0711743772241993 0 0.0696055684454756 0 0.170794192997438 0 0 0.0938086303939962 0.0217013888888889 0 0 0 0.0452625226312613 0
"illud" 0 0.142348754448399 0 0 0 0 0.204918032786885 0 0.0469043151969981 0.0217013888888889 0 0 0 0.0905250452625226 0
"is" 0.0763825236785823 0.0711743772241993 0 0.0696055684454756 0 0 0 0 0.0938086303939962 0 0 0 0 0.0150875075437538 0.150829562594268
"ministerium" 0.0152765047357165 0 0 0.116009280742459 0 0.170794192997438 0.0683060109289618 0 0 0.0434027777777778 0 0 0 0.0301750150875075 0
"noli" 0.0305530094714329 0 0.188560653676933 0 0 0.170794192997438 0 0 0 0.0217013888888889 0 0 0 0.0754375377187689 0
"nomen" 0.0305530094714329 0 0.0628535512256442 0 0.132978723404255 0.085397096498719 0 0.0464684014869888 0 0.0434027777777778 0 0 0.128122998078155 0.0452625226312613 0
"nostrae" 0 0 0.0628535512256442 0.116009280742459 0.132978723404255 0 0 0.0929368029739777 0 0.0651041666666667 0 0 0.0640614990390775 0 0
"nostris" 0.0305530094714329 0.0711743772241993 0 0.116009280742459 0 0.085397096498719 0 0 0.0469043151969981 0.0217013888888889 0 0 0 0.0301750150875075 0
"pacis" 0.0152765047357165 0.0711743772241993 0 0.0232018561484919 0.132978723404255 0 0 0.0929368029739777 0 0.0434027777777778 0 0 0.0640614990390775 0.0603500301750151 0
"patientia" 0 0 0 0.0464037122969838 0.265957446808511 0.085397096498719 0.0683060109289618 0.0464684014869888 0.0469043151969981 0.0434027777777778 0 0 0 0.0301750150875075 0.150829562594268
"patrem" 0 0.142348754448399 0.0628535512256442 0.0232018561484919 0 0 0 0.185873605947955 0.0469043151969981 0.0217013888888889 0 0 0 0.0452625226312613 0
"potens" 0 0 0.0628535512256442 0.0696055684454756 0 0.085397096498719 0 0.0464684014869888 0 0.0434027777777778 0 0 0 0.0603500301750151 0.150829562594268
"quanto" 0.0305530094714329 0 0 0 0 0 0 0 0.0469043151969981 0.130208333333333 0 0.31055900621118 0 0.0452625226312613 0
"resurrexit" 0.106935533150015 0.0711743772241993 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0.0603500301750151 0
"saecula" 0 0 0.0628535512256442 0.0232018561484919 0 0.085397096498719 0 0 0.0469043151969981 0.0868055555555556 0 0 0.0640614990390775 0.0603500301750151 0
"salutem" 0 0 0 0.0232018561484919 0.132978723404255 0.170794192997438 0 0 0 0.0651041666666667 0.408163265306122 0 0.128122998078155 0.0452625226312613 0
"sancta" 0.0152765047357165 0 0 0 0 0.085397096498719 0 0.0464684014869888 0 0.130208333333333 0 0 0.0640614990390775 0.0452625226312613 0
"sapientia" 0.0763825236785823 0 0 0.0232018561484919 0 0 0.273224043715847 0.0929368029739777 0 0 0 0 0 0.0150875075437538 0
"servi" 0.0305530094714329 0 0.0628535512256442 0 0 0 0.0683060109289618 0.0929368029739777 0 0 0 0 0.128122998078155 0.0754375377187689 0
"viro" 0.106935533150015 0 0 0.0232018561484919 0 0 0 0 0 0 0 0 0 0.0754375377187689 0
"vivit" 0.0152765047357165 0 0 0.0232018561484919 0 0 0 0 0.0938086303939962 0.0651041666666667 0 0 0 0.0905250452625226 0
"accepistis" 0.0152765047357165 0.142348754448399 0 0.0232018561484919 0 0 0.136612021857924 0 0.0938086303939962 0 0.408163265306122 0 0.0640614990390775 0.0301750150875075 0
"bonam" 0 0.0711743772241993 0.251414204902577 0.0464037122969838 0.132978723404255 0 0 0 0 0.0217013888888889 0 0 0.0640614990390775 0.0150875075437538 0.150829562594268
"cordis" 0.0152765047357165 0 0 0.0696055684454756 0 0 0.0683060109289618 0.139405204460967 0 0.0217013888888889 0 0 0 0.0452625226312613 0
"eam" 0.0152765047357165 0 0 0.0232018561484919 0 0 0.0683060109289618 0.0464684014869888 0.0469043151969981 0.0651041666666667 0 0 0 0.0603500301750151 0
"faciem" 0.0305530094714329 0.142348754448399 0 0.139211136890951 0 0 0.0683060109289618 0 0.0469043151969981 0 0 0 0 0 0
"facite" 0.0611060189428659 0 0 0 0 0 0.0683060109289618 0.0464684014869888 0 0.0217013888888889 1.63265306122449 0 0.0640614990390775 0 0
"fiat" 0.0305530094714329 0.0711743772241993 0 0.0232018561484919 0.132978723404255 0 0 0 0 0.0217013888888889 0 0.31055900621118 0 0.0754375377187689 0
"filiorum" 0 0 0.0628535512256442 0 0 0 0 0.0464684014869888 0.0469043151969981 0.0434027777777778 0 0 0 0.105612552806276 0
"gentium" 0 0 0.0628535512256442 0 0 0.085397096498719 0 0 0 0 0 0 0 0.150875075437538 0
"gratiarum" 0.0152765047357165 0.0711743772241993 0.188560653676933 0.0696055684454756 0 0 0.136612021857924 0.0464684014869888 0 0 0 0 0.0640614990390775 0 0
"illorum" 0 0.0711743772241993 0 0.0696055684454756 0 0.085397096498719 0 0.0464684014869888 0 0 0 0 0 0.0905250452625226 0
"legi" 0.0152765047357165 0 0 0 0 0 0 0 0.0469043151969981 0 0.408163265306122 0 0 0.135787567893784 0
"meus" 0.0458295142071494 0 0 0.0232018561484919 0 0 0.0683060109289618 0 0 0.0651041666666667 0 0.31055900621118 0.0640614990390775 0.0301750150875075 0
"minister" 0 0 0.0628535512256442 0 0 0 0.273224043715847 0.0929368029739777 0.0469043151969981 0.0217013888888889 0 0 0 0.0452625226312613 0
"nescitis" 0.152765047357165 0 0 0 0 0 0 0 0 0 0 0 0 0.0301750150875075 0
"noster" 0 0.213523131672598 0 0.0464037122969838 0.398936170212766 0 0 0 0.0469043151969981 0.0434027777777778 0 0 0 0.0150875075437538 0
"peccatis" 0.0458295142071494 0 0.0628535512256442 0 0 0.085397096498719 0 0.0929368029739777 0.0469043151969981 0.0868055555555556 0 0 0 0 0
"post" 0.0152765047357165 0 0 0 0 0 0 0 0.140712945590994 0.151909722222222 0 0 0 0 0.150829562594268
"regnum" 0.0763825236785823 0.0711743772241993 0 0 0 0.170794192997438 0.0683060109289618 0 0.0469043151969981 0.0217013888888889 0 0 0 0.0150875075437538 0
"requiem" 0 0 0 0.0464037122969838 0.132978723404255 0 0 0 0 0.1953125 0 0 0 0 0
"sanguine" 0.0152765047357165 0 0 0 0 0 0 0.0464684014869888 0 0.173611111111111 0 0 0 0.0301750150875075 0
"scientia" 0.0916590284142988 0 0 0.0696055684454756 0 0 0.0683060109289618 0 0 0 0 0 0.0640614990390775 0.0150875075437538 0
"simul" 0.0152765047357165 0.142348754448399 0.0628535512256442 0 0 0 0.0683060109289618 0 0 0.0217013888888889 0 0.31055900621118 0 0.0754375377187689 0
"sui" 0.0458295142071494 0 0 0 0.265957446808511 0 0 0.0929368029739777 0.0469043151969981 0.0434027777777778 0 0 0 0.0301750150875075 0
"teipsum" 0 0 0.188560653676933 0 0 0.085397096498719 0 0 0.0938086303939962 0 0 0.31055900621118 0 0.0603500301750151 0.150829562594268
"tempore" 0.0152765047357165 0 0 0.0464037122969838 0.132978723404255 0 0 0.0929368029739777 0.0938086303939962 0.0217013888888889 0 0 0 0.0452625226312613 0
"terram" 0 0 0 0 0 0 0.136612021857924 0.0464684014869888 0 0.151909722222222 0 0 0 0.0301750150875075 0
"unius" 0 0 0.188560653676933 0 0 0 0 0 0.0469043151969981 0 0 0 0 0.105612552806276 0.150829562594268
"vobiscum" 0.0305530094714329 0.0711743772241993 0 0.0696055684454756 0 0.085397096498719 0.136612021857924 0 0 0 0 0 0.0640614990390775 0.0301750150875075 0
"vocavit" 0.0305530094714329 0.213523131672598 0 0 0.132978723404255 0.085397096498719 0 0 0.0938086303939962 0 0 0 0 0.0452625226312613 0
"alius" 0.0916590284142988 0 0 0 0 0 0 0 0 0.0217013888888889 0 0 0.0640614990390775 0.0452625226312613 0
"circa" 0 0 0.188560653676933 0 0 0.085397096498719 0.136612021857924 0.0929368029739777 0 0 0 0 0.192184497117233 0 0
"conscientia" 0.0611060189428659 0 0.125707102451288 0 0 0.085397096498719 0 0 0 0.0217013888888889 0 0 0 0.0301750150875075 0.150829562594268
"cordibus" 0 0 0 0.0928074245939675 0 0 0.136612021857924 0.0929368029739777 0 0.0217013888888889 0 0 0 0.0301750150875075 0
"divitias" 0 0 0 0.0232018561484919 0 0 0.136612021857924 0.185873605947955 0 0.0217013888888889 0 0 0.0640614990390775 0.0301750150875075 0
"ecclesiae" 0 0.0711743772241993 0.0628535512256442 0.0232018561484919 0.132978723404255 0 0.0683060109289618 0.0464684014869888 0 0.0217013888888889 0 0.31055900621118 0 0.0452625226312613 0
"essem" 0.106935533150015 0 0 0.0464037122969838 0.132978723404255 0 0 0 0.0469043151969981 0 0 0 0 0 0
"essemus" 0 0.0711743772241993 0 0 0.132978723404255 0 0 0.0929368029739777 0.0938086303939962 0 0 0 0 0.0754375377187689 0
"etenim" 0.0611060189428659 0.0711743772241993 0 0 0 0 0 0 0 0.0868055555555556 0 0 0 0.0301750150875075 0
"etsi" 0.0152765047357165 0 0 0.185614849187935 0 0 0.0683060109289618 0 0.0469043151969981 0 0 0 0 0 0
"facio" 0.0611060189428659 0 0 0.0232018561484919 0 0 0 0 0.0469043151969981 0 0 0 0 0.0754375377187689 0
"hac" 0.0305530094714329 0 0 0.185614849187935 0 0 0 0 0 0.0217013888888889 0 0 0 0 0
"his" 0.0152765047357165 0.0711743772241993 0.125707102451288 0 0 0.085397096498719 0 0 0.0469043151969981 0.0434027777777778 0 0 0 0.0301750150875075 0.150829562594268
"hominis" 0.0458295142071494 0 0 0 0 0 0 0 0.0938086303939962 0.0217013888888889 0 0 0 0.0754375377187689 0
"honorem" 0.0305530094714329 0 0 0 0 0.170794192997438 0 0 0 0.0434027777777778 0 0 0 0.0754375377187689 0
"ipsorum" 0.0305530094714329 0 0 0.0928074245939675 0 0 0.0683060109289618 0.0464684014869888 0 0 0 0 0.0640614990390775 0.0150875075437538 0.150829562594268
"ira" 0 0.142348754448399 0.0628535512256442 0 0 0 0.0683060109289618 0.0929368029739777 0 0.0434027777777778 0 0 0 0.0452625226312613 0
"mecum" 0.0305530094714329 0 0 0.0232018561484919 0 0.085397096498719 0 0 0.0938086303939962 0 0 0.31055900621118 0.192184497117233 0 0.150829562594268
"mortis" 0.0152765047357165 0 0 0.0696055684454756 0 0 0 0 0 0.0651041666666667 0 0 0 0.0603500301750151 0
"multis" 0.0152765047357165 0 0.125707102451288 0.0696055684454756 0 0 0 0 0.0469043151969981 0 0 0 0 0.0603500301750151 0
"obsecro" 0.0305530094714329 0 0.0628535512256442 0.0464037122969838 0 0 0 0.0464684014869888 0.0469043151969981 0 0 0.62111801242236 0 0.0301750150875075 0
"opera" 0.0152765047357165 0 0.0628535512256442 0.0232018561484919 0 0.170794192997438 0 0 0.0469043151969981 0.0651041666666667 0 0 0 0.0301750150875075 0
"pacem" 0 0.0711743772241993 0 0.0232018561484919 0.132978723404255 0.085397096498719 0 0.139405204460967 0 0.0217013888888889 0 0 0 0.0452625226312613 0
"propterea" 0 0.0711743772241993 0 0 0 0 0 0.139405204460967 0 0.0651041666666667 0 0 0.0640614990390775 0.0452625226312613 0
"quaecumque" 0 0 0 0 0 0 0 0 0.0469043151969981 0 0.408163265306122 0 0.384368994234465 0.0452625226312613 0
"s" 0.168041552092881 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"salutant" 0.0458295142071494 0 0 0.0232018561484919 0 0.085397096498719 0 0 0 0.0217013888888889 0.408163265306122 0 0.128122998078155 0.0150875075437538 0.150829562594268
"salutis" 0 0.142348754448399 0 0.0464037122969838 0 0 0 0.0929368029739777 0 0.0651041666666667 0.408163265306122 0 0.0640614990390775 0 0
"sanctos" 0.0305530094714329 0 0 0.0464037122969838 0 0 0.136612021857924 0.0929368029739777 0 0.0217013888888889 0 0.31055900621118 0 0.0150875075437538 0
"sanctum" 0.0152765047357165 0.0711743772241993 0 0 0 0.085397096498719 0 0.0929368029739777 0 0.0434027777777778 0 0 0.0640614990390775 0.0301750150875075 0.150829562594268
"sanguinem" 0 0 0 0 0 0 0.136612021857924 0.0929368029739777 0 0.130208333333333 0 0 0 0.0150875075437538 0
"scio" 0 0 0 0.0696055684454756 0 0.085397096498719 0 0 0 0 0 0 0.25624599615631 0.0452625226312613 0
"semen" 0 0 0 0.0696055684454756 0 0 0 0 0.0938086303939962 0.0434027777777778 0 0 0 0.0603500301750151 0
"servus" 0.0458295142071494 0 0 0 0 0 0.136612021857924 0.0464684014869888 0.140712945590994 0 0 0 0 0.0150875075437538 0.150829562594268
"testamenti" 0 0 0 0.0464037122969838 0 0 0 0 0 0.1953125 0 0 0 0 0
"testamentum" 0.0152765047357165 0 0 0 0 0 0 0 0.0938086303939962 0.130208333333333 0 0 0 0.0301750150875075 0
"tua" 0.0458295142071494 0 0 0 0 0.170794192997438 0 0 0 0 0 0.93167701863354 0 0.0452625226312613 0
"venire" 0 0.0711743772241993 0.125707102451288 0.0696055684454756 0 0.170794192997438 0 0 0 0 0 0 0 0.0301750150875075 0.150829562594268
"veritate" 0 0 0.125707102451288 0.0464037122969838 0 0.170794192997438 0.0683060109289618 0.0929368029739777 0 0 0.408163265306122 0 0 0 0.150829562594268
"virum" 0.0916590284142988 0 0.125707102451288 0 0 0 0 0.0929368029739777 0.0469043151969981 0 0 0 0 0 0
"alioquin" 0.0458295142071494 0 0 0.0232018561484919 0 0 0 0 0 0.0651041666666667 0 0 0 0.0452625226312613 0
"aliud" 0.0305530094714329 0 0.0628535512256442 0.0232018561484919 0 0 0 0 0.140712945590994 0 0 0 0 0.0452625226312613 0
"am" 0 0.0711743772241993 0.0628535512256442 0 0.132978723404255 0.085397096498719 0.0683060109289618 0.0464684014869888 0.0469043151969981 0 0 0.31055900621118 0.0640614990390775 0 0.150829562594268
"audistis" 0 0 0 0 0 0 0.204918032786885 0.0929368029739777 0.0469043151969981 0 0.816326530612245 0 0.128122998078155 0 0
"carissimi" 0.0152765047357165 0.0711743772241993 0 0.0464037122969838 0 0 0 0.0464684014869888 0 0 0 0 0.192184497117233 0.0301750150875075 0
"circumcisio" 0.0152765047357165 0 0 0 0 0 0.0683060109289618 0.0464684014869888 0.0938086303939962 0 0 0 0.0640614990390775 0.0603500301750151 0
"creatura" 0 0 0.0628535512256442 0.0232018561484919 0 0 0.0683060109289618 0 0.0469043151969981 0.0217013888888889 0 0 0 0.0754375377187689 0
"dicens" 0.0152765047357165 0 0 0 0 0 0 0 0.0469043151969981 0.173611111111111 0 0 0 0 0
"domo" 0 0 0.0628535512256442 0 0 0.085397096498719 0.0683060109289618 0 0 0.0651041666666667 0 0.31055900621118 0.0640614990390775 0.0301750150875075 0
"ecclesiis" 0.0611060189428659 0 0 0.0696055684454756 0.132978723404255 0 0 0 0.0938086303939962 0 0 0 0 0 0
"ejusmodi" 0.0305530094714329 0 0 0.0928074245939675 0.132978723404255 0 0 0 0 0 0 0 0.0640614990390775 0.0150875075437538 0.150829562594268
"faciens" 0 0 0.125707102451288 0 0 0 0 0.0929368029739777 0 0.0651041666666667 0 0.31055900621118 0.0640614990390775 0.0150875075437538 0
"filio" 0 0 0.0628535512256442 0 0 0.085397096498719 0 0.0464684014869888 0.0469043151969981 0.0434027777777778 0 0.31055900621118 0 0.0301750150875075 0.150829562594268
"gaudium" 0 0.142348754448399 0 0.0232018561484919 0 0 0 0 0.0469043151969981 0 0.408163265306122 0.31055900621118 0.192184497117233 0.0150875075437538 0
"habeam" 0.0305530094714329 0 0 0.0464037122969838 0 0.085397096498719 0.0683060109289618 0 0 0 0 0 0.128122998078155 0.0301750150875075 0
"hujusmodi" 0.0611060189428659 0 0 0.0696055684454756 0 0 0 0.0464684014869888 0.0938086303939962 0 0 0 0 0 0
"idem" 0.0611060189428659 0 0 0.0232018561484919 0 0 0 0 0 0.0217013888888889 0 0 0.192184497117233 0.0150875075437538 0
"idipsum" 0.0458295142071494 0 0 0.0232018561484919 0 0 0 0 0 0.0217013888888889 0 0 0.192184497117233 0.0301750150875075 0
"illam" 0.0152765047357165 0 0 0 0 0 0 0.0464684014869888 0.0938086303939962 0.108506944444444 0 0 0.0640614990390775 0 0
"magnum" 0.0305530094714329 0 0.0628535512256442 0.0232018561484919 0 0 0 0.0464684014869888 0 0.0868055555555556 0 0.31055900621118 0 0 0
"mandatum" 0 0 0.0628535512256442 0 0 0 0 0.0464684014869888 0 0.0217013888888889 0 0 0 0.105612552806276 0
"manducat" 0.0458295142071494 0 0 0 0 0 0 0 0 0 0 0 0 0.105612552806276 0
"moyses" 0 0 0 0.0464037122969838 0 0 0 0 0 0.130208333333333 0 0 0 0.0301750150875075 0
"nocte" 0.0152765047357165 0.355871886120996 0.0628535512256442 0.0232018561484919 0.132978723404255 0.085397096498719 0 0 0 0 0 0 0 0 0
"nomine" 0.0611060189428659 0 0 0 0.132978723404255 0 0.0683060109289618 0.0464684014869888 0 0.0217013888888889 0 0 0.0640614990390775 0.0150875075437538 0
"orationibus" 0 0.0711743772241993 0.0628535512256442 0 0 0.085397096498719 0.0683060109289618 0.0464684014869888 0 0 0.408163265306122 0.31055900621118 0.0640614990390775 0.0301750150875075 0
"participes" 0.0458295142071494 0 0.0628535512256442 0 0 0 0 0.0464684014869888 0 0.0868055555555556 0 0 0 0.0150875075437538 0
"pontifex" 0 0 0 0 0 0 0 0 0 0.217013888888889 0 0 0 0 0
"potest" 0.0611060189428659 0 0.0628535512256442 0 0 0.085397096498719 0 0 0 0.0434027777777778 0 0 0 0.0301750150875075 0
"praeputium" 0 0 0 0 0 0 0.0683060109289618 0.0464684014869888 0.0938086303939962 0 0 0 0 0.0905250452625226 0
"prius" 0.0305530094714329 0 0.0628535512256442 0.0232018561484919 0 0 0 0 0.0938086303939962 0.0868055555555556 0 0 0 0 0
"saeculorum" 0 0 0.125707102451288 0 0 0.085397096498719 0 0.0929368029739777 0.0469043151969981 0.0434027777777778 0 0 0.0640614990390775 0.0150875075437538 0
"scimus" 0.0305530094714329 0 0.0628535512256442 0.0232018561484919 0 0 0 0 0 0.0217013888888889 0 0 0 0.0754375377187689 0
"scriptura" 0 0 0.0628535512256442 0 0 0.085397096498719 0 0 0.140712945590994 0 0 0 0 0.0754375377187689 0
"simus" 0.0152765047357165 0.142348754448399 0.0628535512256442 0.0696055684454756 0 0 0 0.0929368029739777 0 0 0 0 0 0 0.150829562594268
"suos" 0.0152765047357165 0.142348754448399 0.0628535512256442 0 0 0 0 0 0 0.0651041666666667 0 0 0 0.0150875075437538 0.301659125188537
"suscitavit" 0.0305530094714329 0.0711743772241993 0 0.0232018561484919 0 0 0.0683060109289618 0 0.0469043151969981 0 0 0 0 0.0603500301750151 0
"terra" 0.0458295142071494 0 0 0 0 0 0.0683060109289618 0.0929368029739777 0 0.0651041666666667 0 0 0 0.0150875075437538 0
"timore" 0.0305530094714329 0 0 0.0464037122969838 0 0 0 0.0929368029739777 0 0.0217013888888889 0.408163265306122 0 0.0640614990390775 0.0150875075437538 0
"tuo" 0 0 0 0 0 0.085397096498719 0 0 0.0469043151969981 0 0 0.31055900621118 0 0.105612552806276 0
"tuum" 0 0 0.0628535512256442 0 0 0.085397096498719 0 0.0464684014869888 0.0469043151969981 0.0217013888888889 0 0.31055900621118 0 0.0603500301750151 0
"unde" 0.0305530094714329 0 0 0 0 0 0 0.0464684014869888 0 0.130208333333333 0 0 0.0640614990390775 0 0
"virtutis" 0.0152765047357165 0 0 0.0232018561484919 0.265957446808511 0.085397096498719 0 0.185873605947955 0 0.0217013888888889 0 0 0 0 0
"vocatus" 0.122212037885732 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"aedificationem" 0 0 0.0628535512256442 0.0928074245939675 0 0 0 0.139405204460967 0 0 0 0 0 0.0150875075437538 0
"aeternum" 0 0 0 0.0232018561484919 0 0 0 0 0 0.130208333333333 0.408163265306122 0.31055900621118 0 0 0
"aliis" 0.0611060189428659 0.0711743772241993 0 0.0696055684454756 0 0 0 0.0464684014869888 0 0 0 0 0 0 0
"amplius" 0 0.142348754448399 0 0.0232018561484919 0 0 0 0 0 0.0868055555555556 0 0 0 0.0301750150875075 0
"bono" 0 0 0 0 0.132978723404255 0 0.0683060109289618 0 0.0469043151969981 0.0217013888888889 0 0 0.0640614990390775 0.0603500301750151 0
"circumcisione" 0 0 0 0 0 0 0.204918032786885 0 0.0469043151969981 0 0 0 0 0.0603500301750151 0.150829562594268
"det" 0.0152765047357165 0 0 0 0.132978723404255 0.256191289496157 0 0.139405204460967 0 0 0 0 0 0.0150875075437538 0
"donec" 0.0305530094714329 0 0 0 0.132978723404255 0 0 0.0464684014869888 0.0938086303939962 0.0434027777777778 0 0 0 0.0150875075437538 0
"ero" 0.0152765047357165 0 0 0.0928074245939675 0 0 0 0 0 0.0868055555555556 0 0 0 0 0
"fiant" 0.106935533150015 0.0711743772241993 0 0 0 0 0.0683060109289618 0 0 0 0 0 0 0 0
"habetis" 0.0458295142071494 0.0711743772241993 0 0.0232018561484919 0 0 0.136612021857924 0 0 0 0 0 0.0640614990390775 0.0150875075437538 0
"ipsis" 0.0611060189428659 0 0 0.0232018561484919 0 0 0 0.0464684014869888 0 0.0434027777777778 0 0 0 0.0150875075437538 0
"iram" 0 0.0711743772241993 0 0 0 0 0.0683060109289618 0 0 0 0 0 0 0.105612552806276 0
"judicium" 0.0305530094714329 0 0.125707102451288 0 0 0 0 0 0.0469043151969981 0.0217013888888889 0 0 0 0.0452625226312613 0
"lingua" 0.106935533150015 0 0 0 0 0 0 0 0 0 0 0 0.0640614990390775 0.0150875075437538 0
"linguis" 0.122212037885732 0 0 0 0 0 0 0 0 0 0 0 0 0.0150875075437538 0
"loco" 0.0152765047357165 0.0711743772241993 0.0628535512256442 0.0232018561484919 0.132978723404255 0 0 0 0 0.0651041666666667 0 0 0 0.0150875075437538 0
"loquimur" 0.0458295142071494 0.0711743772241993 0 0.0696055684454756 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"meae" 0 0 0 0.0696055684454756 0 0.085397096498719 0 0 0.0469043151969981 0.0217013888888889 0 0 0.128122998078155 0.0150875075437538 0
"minus" 0 0 0.0628535512256442 0.139211136890951 0 0 0 0 0 0.0434027777777778 0 0 0 0 0
"misi" 0.0152765047357165 0.0711743772241993 0 0.0696055684454756 0 0.085397096498719 0.0683060109289618 0.0464684014869888 0 0 0 0 0.0640614990390775 0 0
"multum" 0.0458295142071494 0 0 0.0232018561484919 0 0.085397096498719 0.0683060109289618 0 0 0 0 0 0 0.0452625226312613 0
"neminem" 0.0152765047357165 0 0 0.0928074245939675 0 0 0 0 0.0469043151969981 0.0217013888888889 0 0 0.0640614990390775 0 0.150829562594268
"nolo" 0.0611060189428659 0 0 0 0 0 0 0 0 0 0 0 0 0.0754375377187689 0
"notum" 0.0458295142071494 0 0 0 0 0 0 0.139405204460967 0.0469043151969981 0 0 0 0 0.0301750150875075 0
"patientiam" 0 0 0.125707102451288 0 0 0.085397096498719 0.0683060109289618 0 0 0.0217013888888889 0 0 0 0.0603500301750151 0
"periculis" 0 0 0 0.208816705336427 0 0 0 0 0 0 0 0 0 0 0
"sapientes" 0.0458295142071494 0 0 0.0232018561484919 0 0 0 0.0464684014869888 0 0 0 0 0 0.0603500301750151 0
"servientes" 0.0152765047357165 0 0 0 0 0 0.0683060109289618 0.0929368029739777 0.0469043151969981 0 0 0 0 0.0301750150875075 0.301659125188537
"spe" 0.0305530094714329 0 0 0 0 0 0.0683060109289618 0.0464684014869888 0 0 0 0 0 0.0754375377187689 0
"unicuique" 0.0763825236785823 0 0 0 0 0 0.0683060109289618 0.0464684014869888 0 0 0 0 0 0.0301750150875075 0
"uxorem" 0.106935533150015 0 0 0 0 0 0 0.0929368029739777 0 0 0 0 0 0 0
